Name EN,Focus Region,Language,Entity Owner EN,Parent Entity EN,X (Twitter) Handle,X (Twitter) Followers,Facebook Handle,Facebook Followers,Instagram Handle,Instagram Followers,Threads Handle,Threads Followers,YouTube Handle,YouTube Followers,TikTok Handle,TikTok Followers,Total Social Media Presence,Platform Presence Category,Total Followers,Twitter Dominance,Facebook Dominance,Instagram Dominance,Threads Dominance,YouTube Dominance,TikTok Dominance,IQR based Outlier
Hubei TV,Hubei,Chinese,Hubei Radio & Television Station (HBTV),Hubei Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,hubeitvofficial,6370,Unknown,0,1,Low,6370,0.0,0.0,0.0,0.0,100.0,0.0,True
Litchi Live,Jiangsu,Chinese,Jiangsu Broadcasting Corporation,Jiangsu Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,litchilive,262,Unknown,0,1,Low,262,0.0,0.0,0.0,0.0,100.0,0.0,True
Yu Mama (Mama Yu),Germany,German,China Media Group (CMG),Central Publicity Department,Unknown,0,Mama-Yu-346605806384616,42000,Unknown,0,Unknown,0,mamayu1607,402,Unknown,0,2,Medium,42402,0.0,99.1,0.0,0.0,0.9,0.0,True
Mengyu,Germany,German,China Media Group (CMG),Central Publicity Department,Unknown,0,MengyuChina,133000,Unknown,0,Unknown,0,MengyuChinatube,8060,Unknown,0,2,Medium,141060,0.0,94.3,0.0,0.0,5.7,0.0,True
Nilaani (நிலானி),India,Tamil,China Media Group (CMG),Central Publicity Department,Unknown,0,tpccn,6100000,Unknown,0,Unknown,0,NaanNilaani,692000,Unknown,0,2,Medium,6792000,0.0,89.8,0.0,0.0,10.2,0.0,True
Hubei Announcements (Open Hubei),Hubei,Chinese,General Office of the People's Government of Hubei Province,Hubei Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,OpenHubei,1080,open.hubei,24,2,Medium,1104,0.0,0.0,0.0,0.0,97.8,2.2,True
People's Daily Japanese,Japan,Japanese,People's Daily Press,Central Committee of the Chinese Communist Party,Unknown,0,Unknown,0,Unknown,0,Unknown,0,peoplesdailyjapanese5650,7,Unknown,0,1,Low,7,0.0,0.0,0.0,0.0,100.0,0.0,True
Phoenix TV (Finance),China,Chinese,Phoenix Media Investment (Holdings) Limited,Bauhinia Culture Holdings Limited,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Phoenix-Finance,18900,phoenixtvfinance,53300,2,Medium,72200,0.0,0.0,0.0,0.0,26.2,73.8,True
Phoenix TV,China,Chinese,Phoenix Media Investment (Holdings) Limited,Bauhinia Culture Holdings Limited,Unknown,0,Unknown,0,Unknown,0,Unknown,0,phoenixtvhk,579000,www.ifeng.com,35200,2,Medium,614200,0.0,0.0,0.0,0.0,94.3,5.7,True
Wang Mengchu (Kaka / Shakala Ka),Hispanophone,Spanish,China Media Group (CMG),Central Publicity Department,Unknown,0,KakainChina,102000,Unknown,0,Unknown,0,shakalaka9028,38,Unknown,0,2,Medium,102038,0.0,100.0,0.0,0.0,0.0,0.0,True
Shanxi Radio and TV Station,Shanxi,Chinese,Shanxi Radio and TV Station,Shanxi Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,shanxiradioandtelevisionst73,44,Unknown,0,1,Low,44,0.0,0.0,0.0,0.0,100.0,0.0,True
Show Me China,Anglosphere,English,Xinhua News Agency,State Council,Unknown,0,showmethestoryofchina,1600000,Unknown,0,Unknown,0,showmechina8515,1320,Unknown,0,2,Medium,1601320,0.0,99.9,0.0,0.0,0.1,0.0,True
Shanghai TV,Shanghai,Chinese,Shanghai Media Group (SMG),Shanghai Municipal Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,SMG-Official,1890000,Unknown,0,1,Low,1890000,0.0,0.0,0.0,0.0,100.0,0.0,True
Hạ Vy,Vietnam,Vietnamese,China Media Group (CMG),Central Publicity Department,Unknown,0,H%E1%BA%A1-Vy-du-l%E1%BB%8Bch-Trung-Qu%E1%BB%91c-111965950989129,165159,Unknown,0,Unknown,0,thienhavoich4515,20600,Unknown,0,2,Medium,185759,0.0,88.9,0.0,0.0,11.1,0.0,True
Raniya (라니),South Korea,Korean,China Media Group (CMG),Central Publicity Department,Unknown,0,RaniyaChina,692000,Unknown,0,Unknown,0,TV-qp1bt,553,Unknown,0,2,Medium,692553,0.0,99.9,0.0,0.0,0.1,0.0,True
Jiupai News,Hubei,Chinese,Changjiang Daily Press,Wuhan Municipal Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,user-tm5fe9ex6b,5570,Unknown,0,1,Low,5570,0.0,0.0,0.0,0.0,100.0,0.0,True
The Cover News,Sichuan,Chinese,"Sichuan Daily Online Media Development Co., Ltd.",Sichuan Provincial Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,user-zu4gg5dy6q,64,Unknown,0,1,Low,64,0.0,0.0,0.0,0.0,100.0,0.0,True
Xinhua London,UK,English,Xinhua News Agency,State Council,Unknown,0,Unknown,0,Unknown,0,Unknown,0,xinhuanewsagencylondon9756,6,xhnewslondon,72500,2,Medium,72506,0.0,0.0,0.0,0.0,0.0,100.0,True
Shan Ni'er (Yummy Shanny),EU,Esperanto,China Media Group (CMG),Central Publicity Department,Unknown,0,Yummy-Shanny-108137871142423,236000,Unknown,0,Unknown,0,yummyshanny666,147000,Unknown,0,2,Medium,383000,0.0,61.6,0.0,0.0,38.4,0.0,True
Yunnan TV,Yunnan,Chinese,Yunnan Media Group (YMG),Yunnan Provincial Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,YunnanTV,164000,Unknown,0,1,Low,164000,0.0,0.0,0.0,0.0,100.0,0.0,True
Xinhua (Spectrum China),Anglosphere,English,Xinhua News Agency,State Council,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1931.11.7.575757,53,1,Low,53,0.0,0.0,0.0,0.0,0.0,100.0,True
CCTV3 Variety,China,Chinese,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,cctv_newsandculture,1113,1,Low,1113,0.0,0.0,0.0,0.0,0.0,100.0,True
CGTN.tiktok,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,cgtn.tiktok,777,1,Low,777,0.0,0.0,0.0,0.0,0.0,100.0,True
CGTN Z,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,cgtnz,5565,1,Low,5565,0.0,0.0,0.0,0.0,0.0,100.0,True
Chinese Consulate General in Cape Town,South Africa,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,chineseconsulateincpt,0,0,Low,0,0.0,0.0,0.0,0.0,0.0,0.0,False
China Consulate Osaka,Japan,Japanese,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,chnconsul_osaka,191,1,Low,191,0.0,0.0,0.0,0.0,0.0,100.0,True
Colorful China,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,colorfulchina,21,1,Low,21,0.0,0.0,0.0,0.0,0.0,100.0,True
Discover Ningxia,Anglosphere,English,Department of Culture and Tourism of Ningxia Hui Autonomous Region,Ningxia Hui Autonomous Region People's Government,Unknown,0,DiscoverNingxia,294000,Unknown,0,Unknown,0,Unknown,0,discoverningxia,14100,2,Medium,308100,0.0,95.4,0.0,0.0,0.0,4.6,True
Discover Tianjin,Anglosphere,English,Department of Culture and Tourism of Tianjin City,Tianjin Municipal People's Government,Unknown,0,profile.php?id=100076267566791,129000,Unknown,0,Unknown,0,Unknown,0,discovertianjin,153800,2,Medium,282800,0.0,45.6,0.0,0.0,0.0,54.4,True
Global Times (Glamour China),Anglosphere,English,People's Daily Press,Central Committee of the Chinese Communist Party,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,glamourchina,2000000,1,Low,2000000,0.0,0.0,0.0,0.0,0.0,100.0,True
Global Watch,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,globalwatch,4,1,Low,4,0.0,0.0,0.0,0.0,0.0,100.0,True
Haiwai Net (Canada Fusion Media Centre),Canada,English,People's Daily Press,Central Committee of the Chinese Communist Party,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,haiwaicanada,18700,1,Low,18700,0.0,0.0,0.0,0.0,0.0,100.0,True
Hangzhou 2022,Zhejiang,English,2022 19th Asian Games Organizing Committee,Hangzhou Municipal People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,hangzhou2022,538,1,Low,538,0.0,0.0,0.0,0.0,0.0,100.0,True
Henan TV (HNTV),Henan,Chinese,Henan Broadcasting System,Henan Provincial Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,henantv,8489,1,Low,8489,0.0,0.0,0.0,0.0,0.0,100.0,True
Zhang Niki (Hnin Pwint Phyu),Myanmar,Burmese,China Media Group (CMG),Central Publicity Department,Unknown,0,hninpwintphyuniki,2600000,Unknown,0,Unknown,0,Unknown,0,hninpwintphyu_niki,747500,2,Medium,3347500,0.0,77.7,0.0,0.0,0.0,22.3,True
Haiwai Net (Japan Fusion Media Center),Japan,Japanese,People's Daily Press,Central Committee of the Chinese Communist Party,Unknown,0,profile.php?id=100063859667657,9900,Unknown,0,Unknown,0,Unknown,0,hwwrbrmt,21500,2,Medium,31400,0.0,31.5,0.0,0.0,0.0,68.5,True
Wang Iffat,Pakistan,Urdu,China Media Group (CMG),Central Publicity Department,Unknown,0,ChinesegirlIFFAT,1000000,Unknown,0,Unknown,0,Unknown,0,iffat2023,16700,2,Medium,1016700,0.0,98.4,0.0,0.0,0.0,1.6,True
iPanda Thailand,Thailand,Thai,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,ipanda_th,22800,1,Low,22800,0.0,0.0,0.0,0.0,0.0,100.0,True
iPanda (Japanese),Japan,Japanese,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,ipanda.jp,505700,1,Low,505700,0.0,0.0,0.0,0.0,0.0,100.0,True
International Channel Shanghai (ICS),Shanghai,English,Shanghai Media Group (SMG),Shanghai Municipal Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,likechina2021,59100,1,Low,59100,0.0,0.0,0.0,0.0,0.0,100.0,True
Little Turtle Lisa (Elle),Hainan,English,Sansha Satellite TV (SSTV),Sansha Municipal People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,littleturtlelisa,1100000,1,Low,1100000,0.0,0.0,0.0,0.0,0.0,100.0,True
NewsTok,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,newstoks,32000,1,Low,32000,0.0,0.0,0.0,0.0,0.0,100.0,True
CGTN Our Planet Needs You,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,ourplanetneedsyou,428,1,Low,428,0.0,0.0,0.0,0.0,0.0,100.0,True
Panda Insight,Anglosphere,English,People's Daily Press,Central Committee of the Chinese Communist Party,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,panda_insight,104500,1,Low,104500,0.0,0.0,0.0,0.0,0.0,100.0,True
CGTN Razor Science,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,razor_science,524,1,Low,524,0.0,0.0,0.0,0.0,0.0,100.0,True
Xinwen Qishi Lu,Fujian,Chinese,Fujian Radio Film and TV Group (FJTV),Fujian Provincial Committee,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,sumonalocal365,6,1,Low,6,0.0,0.0,0.0,0.0,0.0,100.0,True
The Optimist!,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,the...optimist,9237,1,Low,9237,0.0,0.0,0.0,0.0,0.0,100.0,True
CGTN The Agenda,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,theagendashow,318,1,Low,318,0.0,0.0,0.0,0.0,0.0,100.0,True
Tang Knows,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,tshowyou,353500,1,Low,353500,0.0,0.0,0.0,0.0,0.0,100.0,True
Visit Jiangsu,Jiangsu,English,Jiangsu Provincial Department of Cultural & Tourism,Jiangsu Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,visit_jiangsu,251700,1,Low,251700,0.0,0.0,0.0,0.0,0.0,100.0,True
Visit Beijing,Anglosphere,English,Promotional Centre of Beijing Municipal Bureau of Culture and Tourism,Beijing Municipal People's Government,Unknown,0,BeijingTourismOfficial,3300000,Unknown,0,Unknown,0,Unknown,0,visitbeijing,912700,2,Medium,4212700,0.0,78.3,0.0,0.0,0.0,21.7,True
Visit Shaanxi,Shaanxi,English,Shaanxi Provincial Department of Cultural & Tourism,Shaanxi Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,visitshaanxi,12500,1,Low,12500,0.0,0.0,0.0,0.0,0.0,100.0,True
Xinhua New Delhi,India,English,Xinhua News Agency,State Council,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,xinhuanewdelhi,2548,1,Low,2548,0.0,0.0,0.0,0.0,0.0,100.0,True
Zhejiang 520,Anglosphere,English,Zhejiang Provincial Government Information Office,Zhejiang Provincial People's Government,Unknown,0,Unknown,0,Unknown,0,Unknown,0,Unknown,0,zhejiang520,27,1,Low,27,0.0,0.0,0.0,0.0,0.0,100.0,True
Dot News 88,Hong Kong,Cantonese,AcMedia Limited,unknown,Unknown,0,dotnews88,58000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,58000,0.0,100.0,0.0,0.0,0.0,0.0,False
Travel in China,Anglosphere,English,China Daily Press,Central Publicity Department,Unknown,0,ChinaDailyTravel,4700000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,4700000,0.0,100.0,0.0,0.0,0.0,0.0,True
CCTV Kuaikan,China,Chinese,China Media Group (CMG),Central Publicity Department,Unknown,0,profile.php?id=100086898702562,1,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1,0.0,100.0,0.0,0.0,0.0,0.0,False
CGTN Rediscovering China,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,CGTNRediscoveringChina,97000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,97000,0.0,100.0,0.0,0.0,0.0,0.0,False
China Plus America,USA,English,China Media Group (CMG),Central Publicity Department,Unknown,0,chinaplusamerica,3300000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,3300000,0.0,100.0,0.0,0.0,0.0,0.0,True
China Plus South Africa,South Africa,English,China Media Group (CMG),Central Publicity Department,Unknown,0,chinaplussa,805000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,805000,0.0,100.0,0.0,0.0,0.0,0.0,True
China.com (English),Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,FocusInChina,781000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,781000,0.0,100.0,0.0,0.0,0.0,0.0,True
Chosi,Pakistan,Urdu,China Media Group (CMG),Central Publicity Department,Unknown,0,ChosiInUrdu,676000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,676000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Español (Onda China),Hispanophone,Spanish,China Media Group (CMG),Central Publicity Department,Unknown,0,ondachinabeijing,3600000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,3600000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Esperanto (Ĉina Radio Internacia),EU,Esperanto,China Media Group (CMG),Central Publicity Department,Unknown,0,criesperanto,156000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,156000,0.0,100.0,0.0,0.0,0.0,0.0,False
CRI Hoc Tieng Trung ,Vietnam,Vietnamese,China Media Group (CMG),Central Publicity Department,Unknown,0,crilearningchinese,409000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,409000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Hộp thư Ngọc Ánh,Vietnam,Vietnamese,China Media Group (CMG),Central Publicity Department,Unknown,0,crihopthungocanh,178000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,178000,0.0,100.0,0.0,0.0,0.0,0.0,False
CRI Indonesian,Indonesia,Bahasa Indonesia,China Media Group (CMG),Central Publicity Department,Unknown,0,indonesian.cri.cn,303000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,303000,0.0,100.0,0.0,0.0,0.0,0.0,False
CRI Korean,South Korea,Korean,China Media Group (CMG),Central Publicity Department,Unknown,0,korean.cri,5500,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,5500,0.0,100.0,0.0,0.0,0.0,0.0,False
CRI Laos,Laos,Laotian,China Media Group (CMG),Central Publicity Department,Unknown,0,crifm93,1500000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1500000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Malaysian,Malaysia,Bahasa Malaysia,China Media Group (CMG),Central Publicity Department,Unknown,0,crimalay,1400000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1400000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Online,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,CRIonlineofficial,946,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,946,0.0,100.0,0.0,0.0,0.0,0.0,False
CRI Portuguese,Portugal,Portuguese,China Media Group (CMG),Central Publicity Department,Unknown,0,criportugues,1000000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1000000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Romanian,Romania,Romanian,China Media Group (CMG),Central Publicity Department,Unknown,0,criromanian,496000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,496000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Tamil,India,Tamil,China Media Group (CMG),Central Publicity Department,Unknown,0,critamil,10000000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,10000000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Thai,Thailand,Thai,China Media Group (CMG),Central Publicity Department,Unknown,0,ChinafacecriThai,2900000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,2900000,0.0,100.0,0.0,0.0,0.0,0.0,True
CRI Vietnamese (Đài Phát thanh Quốc tế Trung Quốc),Vietnam,Vietnamese,China Media Group (CMG),Central Publicity Department,Unknown,0,criviet,2100000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,2100000,0.0,100.0,0.0,0.0,0.0,0.0,True
Deng Ying (Viva Studio),Hispanophone,Spanish,China Media Group (CMG),Central Publicity Department,Unknown,0,vivastudio2020,1031952,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1031952,0.0,100.0,0.0,0.0,0.0,0.0,True
Diễn đàn Tuổi trẻ ,Vietnam,Vietnamese,China Media Group (CMG),Central Publicity Department,Unknown,0,crituoitre,129000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,129000,0.0,100.0,0.0,0.0,0.0,0.0,False
Ji Humin,India,Hindi,China Media Group (CMG),Central Publicity Department,Unknown,0,ChineseHuminJi,717000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,717000,0.0,100.0,0.0,0.0,0.0,0.0,True
Liu Min,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,minliuinbeijing,174212,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,174212,0.0,100.0,0.0,0.0,0.0,0.0,False
Liu Rasika,Sri Lanka,Sinhalese,China Media Group (CMG),Central Publicity Department,Unknown,0,profile.php?id=100023398432589,448000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,448000,0.0,100.0,0.0,0.0,0.0,0.0,True
M & V Studio,Vietnam,Vietnamese,China Media Group (CMG),Central Publicity Department,Unknown,0,crituoitre,77505,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,77505,0.0,100.0,0.0,0.0,0.0,0.0,False
Niu Honglin (Niu Niu),Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,Niuniustillrocks,970000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,970000,0.0,100.0,0.0,0.0,0.0,0.0,True
Ping Ping (Lụk chạd kạb p̄hing p̄hing / ลึกชัดกับผิงผิง),Thailand,Thai,China Media Group (CMG),Central Publicity Department,Unknown,0,doubleping.china,176000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,176000,0.0,100.0,0.0,0.0,0.0,0.0,False
Radio Internacional de China en español,Hispanophone,Spanish,China Media Group (CMG),Central Publicity Department,Unknown,0,criespanol,3683015,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,3683015,0.0,100.0,0.0,0.0,0.0,0.0,True
Secrets de chef,la Francophonie,French,China Media Group (CMG),Central Publicity Department,Unknown,0,profile.php?id=100066989689059,198143,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,198143,0.0,100.0,0.0,0.0,0.0,0.0,False
Seda Mali,Sri Lanka,Sinhalese,China Media Group (CMG),Central Publicity Department,Unknown,0,sedamali2020,125000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,125000,0.0,100.0,0.0,0.0,0.0,0.0,False
Shi Shuai (Letizia Shi / Letizia Con Chino),Hispanophone,Spanish,China Media Group (CMG),Central Publicity Department,Unknown,0,letiziaconchino,103000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,103000,0.0,100.0,0.0,0.0,0.0,0.0,False
Sun Qing (Ilakkaya / இலக்கியா),India,Tamil,China Media Group (CMG),Central Publicity Department,Unknown,0,IlakkiyaInChina,1100000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1100000,0.0,100.0,0.0,0.0,0.0,0.0,True
Tabasum,Pakistan,Urdu,China Media Group (CMG),Central Publicity Department,Unknown,0,tabasumslife,1100000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1100000,0.0,100.0,0.0,0.0,0.0,0.0,True
Trending in China,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,trendinginchina,1300000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1300000,0.0,100.0,0.0,0.0,0.0,0.0,True
Vica Li Eating Daily,Anglosphere,English,China Media Group (CMG),Central Publicity Department,Unknown,0,VicaLiDaily,4300,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,4300,0.0,100.0,0.0,0.0,0.0,0.0,False
Zhang Murtala,Nigeria,Hausa,China Media Group (CMG),Central Publicity Department,Unknown,0,Murtalazhang,1200000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1200000,0.0,100.0,0.0,0.0,0.0,0.0,True
Zhao Songmei (Mélina Zhao),la Francophonie,French,China Media Group (CMG),Central Publicity Department,Unknown,0,M%C3%A9lina-Zhao-117780106328613,664,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,664,0.0,100.0,0.0,0.0,0.0,0.0,False
JSChina_Com_Cn,Jiangsu,Chinese,"Jiangsu Zhongjiang Network Media Co., Ltd.",Jiangsu Provincial People's Government,Unknown,0,profile.php?id=100068609386301,5,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,5,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Consulate General in Alexandria,Egypt,Arabic,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChinaConsulAlex,5100,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,5100,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Consulate General in Ho Chi Minh City,Vietnam,Vietnamese,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChineseConsulateinHCM,43000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,43000,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Consulate General in Kolkata,India,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,profile.php?id=100087493236662,45,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,45,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Consulate General in Kuching,Malaysia,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,profile.php?id=61550978094668,5,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,5,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Consulate General in Penang,Malaysia,Chinese,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,chinaconsulateinpenang,2600,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,2600,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Bangladesh,Bangladesh,Bengali,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,chinaembd,240000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,240000,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Barbados,Barbados,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChineseEmbassyinBB,491,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,491,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Botswana,Botswana,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,bw.chineseembassy,41000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,41000,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Bulgaria,Bulgaria,Bulgarian,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,chineseembassyinbulgaria,1600,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,1600,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Cambodia,Cambodia,Khmer,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChineseEmbassyCambodia,78000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,78000,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Guyana,Guyana,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChineseEmbassyinGuyana,2400,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,2400,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Iceland,Iceland,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChinaInIceland,989,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,989,0.0,100.0,0.0,0.0,0.0,0.0,False
Chinese Embassy in Lebanon,Lebanon,English,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Unknown,0,ChinainLebanon,4000,Unknown,0,Unknown,0,Unknown,0,Unknown,0,1,Low,4000,0.0,100.0,0.0,0.0,0.0,0.0,False
